Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	2	3.125	0.020023415787001505	227753, 12491	62	6	18128	97.46236559139784	0.9999997933922071	0.4467896997946378	26.540801808569615
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	3	4.6875	0.02261578313138576	18708, 27273, 18597	62	69	18128	12.712482468443199	0.9999999724761142	0.4752055301032707	29.44889485513572
GOTERM_BP_DIRECT	GO:0048842~positive regulation of axon extension involved in axon guidance	2	3.125	0.02332208986549398	22339, 18186	62	7	18128	83.53917050691244	0.9999999841222504	0.4734292294909447	30.22236772423419
GOTERM_BP_DIRECT	GO:0046322~negative regulation of fatty acid oxidation	2	3.125	0.02332208986549398	11370, 11363	62	7	18128	83.53917050691244	0.9999999841222504	0.4734292294909447	30.22236772423419
GOTERM_BP_DIRECT	GO:0019530~taurine metabolic process	2	3.125	0.02332208986549398	12583, 14600	62	7	18128	83.53917050691244	0.9999999841222504	0.4734292294909447	30.22236772423419
GOTERM_BP_DIRECT	GO:0042760~very long-chain fatty acid catabolic process	2	3.125	0.02332208986549398	11370, 19299	62	7	18128	83.53917050691244	0.9999999841222504	0.4734292294909447	30.22236772423419
GOTERM_BP_DIRECT	GO:0060396~growth hormone receptor signaling pathway	2	3.125	0.02332208986549398	18708, 14600	62	7	18128	83.53917050691244	0.9999999841222504	0.4734292294909447	30.22236772423419
GOTERM_BP_DIRECT	GO:0071679~commissural neuron axon guidance	2	3.125	0.026609841783416684	22339, 18186	62	8	18128	73.09677419354838	0.9999999987799726	0.5072422830070468	33.71961241606185
GOTERM_BP_DIRECT	GO:0061732~mitochondrial acetyl-CoA biosynthetic process from pyruvate	2	3.125	0.026609841783416684	18597, 13382	62	8	18128	73.09677419354838	0.9999999987799726	0.5072422830070468	33.71961241606185
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	5	7.8125	0.026721131885885305	16828, 20280, 83945, 276770, 16412	62	337	18128	4.3380874892313575	0.9999999988816421	0.4969404950437821	33.83507699246885
GOTERM_BP_DIRECT	GO:0060982~coronary artery morphogenesis	2	3.125	0.029886707106627757	22339, 18186	62	9	18128	64.97491039426524	0.9999999999062679	0.5251980030737353	37.041754677698215
GOTERM_BP_DIRECT	GO:0090181~regulation of cholesterol metabolic process	2	3.125	0.029886707106627757	11370, 11363	62	9	18128	64.97491039426524	0.9999999999062679	0.5251980030737353	37.041754677698215
GOTERM_BP_DIRECT	GO:0006105~succinate metabolic process	2	3.125	0.029886707106627757	14600, 20916	62	9	18128	64.97491039426524	0.9999999999062679	0.5251980030737353	37.041754677698215
GOTERM_BP_DIRECT	GO:0007005~mitochondrion organization	3	4.6875	0.030443995719346997	74143, 74142, 83945	62	81	18128	10.82915173237754	0.9999999999394691	0.5206124144916235	37.591019257699266
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	4	6.25	0.03215690632411028	16828, 110095, 27273, 18597	62	206	18128	5.677419354838709	0.9999999999842395	0.5293981091334063	39.251365043157385
GOTERM_BP_DIRECT	GO:0009062~fatty acid catabolic process	2	3.125	0.03315272128376738	11370, 11363	62	10	18128	58.477419354838716	0.9999999999927998	0.5298083801295643	40.19755269485296
GOTERM_BP_DIRECT	GO:0035767~endothelial cell chemotaxis	2	3.125	0.03315272128376738	22339, 18186	62	10	18128	58.477419354838716	0.9999999999927998	0.5298083801295643	40.19755269485296
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	3	4.6875	0.035436686268396966	53379, 19317, 276770	62	88	18128	9.967741935483872	0.9999999999988096	0.5436421594653911	42.31593261315757
GOTERM_BP_DIRECT	GO:0071404~cellular response to low-density lipoprotein particle stimulus	2	3.125	0.036407919650553115	12491, 16412	62	11	18128	53.16129032258065	0.999999999999447	0.5434160847207502	43.19532703952873
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	3	4.6875	0.03918352897717498	18708, 20411, 14600	62	93	18128	9.431841831425599	0.9999999999999384	0.5605028475974452	45.63991865910098
GOTERM_BP_DIRECT	GO:0048009~insulin-like growth factor receptor signaling pathway	2	3.125	0.03965233742832899	18708, 14600	62	12	18128	48.73118279569892	0.9999999999999575	0.555258900888195	46.04298251191469
GOTERM_BP_DIRECT	GO:0045717~negative regulation of fatty acid biosynthetic process	2	3.125	0.03965233742832899	11370, 11363	62	12	18128	48.73118279569892	0.9999999999999575	0.555258900888195	46.04298251191469
GOTERM_BP_DIRECT	GO:0043069~negative regulation of programmed cell death	2	3.125	0.04610897155217167	83945, 22339	62	14	18128	41.76958525345622	0.9999999999999998	0.6019266854107478	51.317600689546985
GOTERM_BP_DIRECT	GO:0051593~response to folic acid	2	3.125	0.04610897155217167	227753, 21859	62	14	18128	41.76958525345622	0.9999999999999998	0.6019266854107478	51.317600689546985
GOTERM_BP_DIRECT	GO:0006107~oxaloacetate metabolic process	2	3.125	0.04610897155217167	18563, 14600	62	14	18128	41.76958525345622	0.9999999999999998	0.6019266854107478	51.317600689546985
GOTERM_BP_DIRECT	GO:0046889~positive regulation of lipid biosynthetic process	2	3.125	0.04610897155217167	13167, 20411	62	14	18128	41.76958525345622	0.9999999999999998	0.6019266854107478	51.317600689546985
GOTERM_BP_DIRECT	GO:0043149~stress fiber assembly	2	3.125	0.04610897155217167	20411, 16412	62	14	18128	41.76958525345622	0.9999999999999998	0.6019266854107478	51.317600689546985
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	2	3.125	0.04932125778113046	22339, 18186	62	15	18128	38.98494623655914	1.0	0.6179741769895525	53.75847580944815
GOTERM_BP_DIRECT	GO:2000811~negative regulation of anoikis	2	3.125	0.04932125778113046	27273, 16412	62	15	18128	38.98494623655914	1.0	0.6179741769895525	53.75847580944815
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	2	3.125	0.05571394243803254	14936, 11364	62	17	18128	34.398481973434535	1.0	0.6549372283103955	58.279570860287166
GOTERM_BP_DIRECT	GO:0009791~post-embryonic development	3	4.6875	0.05730381719390797	11364, 14683, 20363	62	115	18128	7.627489481065918	1.0	0.6567263315846085	59.3379807009784
GOTERM_BP_DIRECT	GO:0051149~positive regulation of muscle cell differentiation	2	3.125	0.058894410083670815	12583, 276770	62	18	18128	32.48745519713262	1.0	0.6584453875203249	60.37171966270039
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	4	6.25	0.06040026588099828	233489, 22339, 12491, 18563	62	266	18128	4.396798447732234	1.0	0.6595644530956015	61.32771094082272
GOTERM_BP_DIRECT	GO:0048255~mRNA stabilization	2	3.125	0.06206434056509554	22339, 19317	62	19	18128	30.777589134125638	1.0	0.6616117169902966	62.35906087156086
GOTERM_BP_DIRECT	GO:0022408~negative regulation of cell-cell adhesion	2	3.125	0.06206434056509554	18708, 22339	62	19	18128	30.777589134125638	1.0	0.6616117169902966	62.35906087156086
GOTERM_BP_DIRECT	GO:0007031~peroxisome organization	2	3.125	0.06522376820693238	20280, 19299	62	20	18128	29.238709677419358	1.0	0.6723555391910188	64.24683952337395
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	2	3.125	0.06522376820693238	20280, 12491	62	20	18128	29.238709677419358	1.0	0.6723555391910188	64.24683952337395
GOTERM_BP_DIRECT	GO:0001659~temperature homeostasis	2	3.125	0.06837272723810559	11370, 11363	62	21	18128	27.846390168970817	1.0	0.6823233407516486	66.04003844659661
GOTERM_BP_DIRECT	GO:0035924~cellular response to vascular endothelial growth factor stimulus	2	3.125	0.07151125176748332	22339, 18186	62	22	18128	26.580645161290324	1.0	0.6915920518739833	67.74339134224738
GOTERM_BP_DIRECT	GO:0071398~cellular response to fatty acid	2	3.125	0.07463937579629827	27273, 22227	62	23	18128	25.424964936886393	1.0	0.7002291183293444	69.3613952336896
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	3	4.6875	0.07580664718025942	110095, 27273, 12491	62	135	18128	6.4974910394265235	1.0	0.6987615297809354	69.94548394721592
GOTERM_BP_DIRECT	GO:0042246~tissue regeneration	2	3.125	0.07775713321459053	227753, 21859	62	24	18128	24.36559139784946	1.0	0.7011613244068262	70.89832228602621
GOTERM_BP_DIRECT	GO:0001894~tissue homeostasis	2	3.125	0.07775713321459053	16412, 14683	62	24	18128	24.36559139784946	1.0	0.7011613244068262	70.89832228602621
GOTERM_BP_DIRECT	GO:0048844~artery morphogenesis	2	3.125	0.08086455780789745	22339, 18186	62	25	18128	23.39096774193548	1.0	0.7088791857840047	72.35823104090625
GOTERM_BP_DIRECT	GO:0010243~response to organonitrogen compound	2	3.125	0.08396168325376073	12583, 56615	62	26	18128	22.491315136476423	1.0	0.7161183244312845	73.74497708557837
GOTERM_BP_DIRECT	GO:0045861~negative regulation of proteolysis	2	3.125	0.08396168325376073	18708, 21859	62	26	18128	22.491315136476423	1.0	0.7161183244312845	73.74497708557837
GOTERM_BP_DIRECT	GO:0002040~sprouting angiogenesis	2	3.125	0.09319159985342934	22339, 18186	62	29	18128	20.164627363737484	1.0	0.7480677667119169	77.50195990455458
GOTERM_BP_DIRECT	GO:0090004~positive regulation of establishment of protein localization to plasma membrane	2	3.125	0.09624786331731941	20411, 16412	62	30	18128	19.49247311827957	1.0	0.7534626941298891	78.6308962899427
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	2	3.125	0.09929399439824194	276770, 12491	62	31	18128	18.863683662851194	1.0	0.7585561178639414	79.70324124683893
GOTERM_BP_DIRECT	GO:0007569~cell aging	2	3.125	0.09929399439824194	83945, 116847	62	31	18128	18.863683662851194	1.0	0.7585561178639414	79.70324124683893
