Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	4	1.282051282051282	0.002154692966854729	14936, 27357, 11364, 77559	283	17	18128	15.072126377052587	0.967179959842677	0.2670007077916582	3.5432838096970287
GOTERM_BP_DIRECT	GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase	4	1.282051282051282	0.0030007129071420663	11370, 56357, 11364, 11363	283	19	18128	13.485586758415474	0.9914367452337873	0.3274572344395983	4.901971498469626
GOTERM_BP_DIRECT	GO:0043462~regulation of ATPase activity	3	0.9615384615384616	0.0034707422212301177	22004, 22003, 21957	283	6	18128	32.02826855123675	0.9959426218259498	0.3453353607996348	5.6490306796290195
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	19	6.089743589743589	0.003603076109303076	53945, 78688, 22339, 108888, 58250, 56295, 17130, 14451, 54611, 50887, 15901, 68493, 83945, 18124, 12034, 11464, 12716, 218772, 12282	283	569	18128	2.13897048321089	0.9967123399239851	0.3352860715049999	5.858363080312545
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	6	1.9230769230769231	0.00412398510006866	15370, 78688, 83945, 22339, 216742, 64209	283	68	18128	5.652047391394721	0.9985640078724416	0.3536365297873256	6.678128232962088
GOTERM_BP_DIRECT	GO:0042760~very long-chain fatty acid catabolic process	3	0.9615384615384616	0.004809252333180523	11370, 26458, 19299	283	7	18128	27.452801615345784	0.9995173567231611	0.37952163742917466	7.746328194376028
GOTERM_BP_DIRECT	GO:0042493~response to drug	14	4.487179487179487	0.005381492410046702	16527, 54611, 109731, 11364, 19299, 16828, 15288, 13198, 11464, 12850, 20597, 18618, 14683, 13076	283	369	18128	2.4303293209610537	0.999805932260061	0.39515469397743574	8.62952143935768
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	6	1.9230769230769231	0.005911825036463103	12972, 74006, 18642, 11364, 11363, 20183	283	74	18128	5.193773278578933	0.9999166215420571	0.4065394140558415	9.440931586220247
GOTERM_BP_DIRECT	GO:0045672~positive regulation of osteoclast differentiation	4	1.282051282051282	0.006649589466603152	170826, 21847, 12349, 14683	283	25	18128	10.249045936395758	0.9999742770156873	0.42662603929475806	10.558450504892402
GOTERM_BP_DIRECT	GO:0048844~artery morphogenesis	4	1.282051282051282	0.006649589466603152	17300, 22339, 238055, 18186	283	25	18128	10.249045936395758	0.9999742770156873	0.42662603929475806	10.558450504892402
GOTERM_BP_DIRECT	GO:0032790~ribosome disassembly	3	0.9615384615384616	0.008076670303518357	56422, 76366, 320806	283	9	18128	21.352179034157835	0.9999973617371317	0.47390290556093884	12.683402970318392
GOTERM_BP_DIRECT	GO:0051216~cartilage development	6	1.9230769230769231	0.00906197557754991	17313, 14563, 58250, 15586, 109685, 14683	283	82	18128	4.687063690424891	0.9999994534300216	0.49673971887094026	14.122743070987875
GOTERM_BP_DIRECT	GO:0035767~endothelial cell chemotaxis	3	0.9615384615384616	0.0099927911047295	15370, 22339, 18186	283	10	18128	19.216961130742053	0.9999998766447955	0.5147542911125363	15.461967158002764
GOTERM_BP_DIRECT	GO:0006390~transcription from mitochondrial promoter	3	0.9615384615384616	0.01208891177416091	170826, 68550, 226153	283	11	18128	17.469964664310957	0.9999999957037441	0.5672657094467812	18.406238478665628
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	5	1.6025641025641024	0.013355735621568684	12583, 16828, 19309, 170826, 54611	283	59	18128	5.428520093429958	0.999999999437162	0.5882825189169225	20.138624338049027
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	9	2.8846153846153846	0.013971741970595912	16828, 74142, 78688, 22339, 15288, 19309, 15369, 12282, 13076	283	202	18128	2.854004128328027	0.9999999997907101	0.589956498647785	20.968462187947058
GOTERM_BP_DIRECT	GO:0006744~ubiquinone biosynthetic process	3	0.9615384615384616	0.01435900918571454	12850, 230027, 56075	283	12	18128	16.014134275618375	0.9999999998876662	0.5856881770397875	21.48600188517964
GOTERM_BP_DIRECT	GO:0046677~response to antibiotic	4	1.282051282051282	0.01561622365483345	15586, 109685, 15901, 13076	283	34	18128	7.536063188526294	0.999999999985124	0.6028259016479687	23.144252472086745
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	9	2.8846153846153846	0.01564503310611255	16828, 110095, 14420, 27273, 19309, 18597, 58250, 15586, 109685	283	206	18128	2.798586572438162	0.9999999999857979	0.5901886525716241	23.181862998500314
GOTERM_BP_DIRECT	GO:0001707~mesoderm formation	4	1.282051282051282	0.01688774731943725	18124, 26940, 50493, 18016	283	35	18128	7.320747097425542	0.9999999999980799	0.6055638580969491	24.787843432932767
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	5	1.6025641025641024	0.0175609316686956	13198, 50493, 13382, 66958, 96979	283	64	18128	5.004416961130742	0.9999999999993512	0.6075927902265976	25.64457508775966
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	6	1.9230769230769231	0.017765395157508496	83945, 230126, 19049, 12700, 18016, 52840	283	97	18128	3.962260026957124	0.9999999999995334	0.5998494716726143	25.902964525494255
GOTERM_BP_DIRECT	GO:0005977~glycogen metabolic process	4	1.282051282051282	0.021040497725452988	14936, 110095, 19309, 77559	283	38	18128	6.742793379207737	0.9999999999999977	0.6509770796260363	29.92850996002335
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	6	1.9230769230769231	0.024995989173791564	78688, 19017, 22339, 56295, 16527, 12282	283	106	18128	3.625841722781519	1.0	0.7033069948892083	34.516236282529945
GOTERM_BP_DIRECT	GO:0002042~cell migration involved in sprouting angiogenesis	3	0.9615384615384616	0.025063635811705308	15370, 22339, 18186	283	16	18128	12.010600706713781	1.0	0.6935046798331701	34.592181251220744
GOTERM_BP_DIRECT	GO:0006198~cAMP catabolic process	3	0.9615384615384616	0.025063635811705308	23984, 54611, 238871	283	16	18128	12.010600706713781	1.0	0.6935046798331701	34.592181251220744
GOTERM_BP_DIRECT	GO:0000038~very long-chain fatty acid metabolic process	3	0.9615384615384616	0.025063635811705308	15488, 26458, 19302	283	16	18128	12.010600706713781	1.0	0.6935046798331701	34.592181251220744
GOTERM_BP_DIRECT	GO:0055088~lipid homeostasis	4	1.282051282051282	0.025702237329085224	11370, 56357, 11364, 11363	283	41	18128	6.2494182538998535	1.0	0.6922352406271686	35.30505167251516
GOTERM_BP_DIRECT	GO:0042594~response to starvation	4	1.282051282051282	0.029092492198405973	19017, 13198, 27273, 11364	283	43	18128	5.958747637439395	1.0	0.7272116533815444	38.96885574495569
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	5	1.6025641025641024	0.030732697233661094	22339, 18124, 14451, 15586, 15901	283	76	18128	4.2142458620048355	1.0	0.7371924005857019	40.67052560826091
GOTERM_BP_DIRECT	GO:0038190~VEGF-activated neuropilin signaling pathway	2	0.641025641025641	0.030870946047729747	22339, 18186	283	2	18128	64.0565371024735	1.0	0.7293996728366003	40.81189775078498
GOTERM_BP_DIRECT	GO:0090259~regulation of retinal ganglion cell axon guidance	2	0.641025641025641	0.030870946047729747	22339, 18186	283	2	18128	64.0565371024735	1.0	0.7293996728366003	40.81189775078498
GOTERM_BP_DIRECT	GO:1902336~positive regulation of retinal ganglion cell axon guidance	2	0.641025641025641	0.030870946047729747	22339, 18186	283	2	18128	64.0565371024735	1.0	0.7293996728366003	40.81189775078498
GOTERM_BP_DIRECT	GO:0097089~methyl-branched fatty acid metabolic process	2	0.641025641025641	0.030870946047729747	16922, 26458	283	2	18128	64.0565371024735	1.0	0.7293996728366003	40.81189775078498
GOTERM_BP_DIRECT	GO:2001237~negative regulation of extrinsic apoptotic signaling pathway	4	1.282051282051282	0.030871974125621857	78688, 22339, 240518, 18186	283	44	18128	5.8233215547703185	1.0	0.7201886740206249	40.81294786769557
GOTERM_BP_DIRECT	GO:0022408~negative regulation of cell-cell adhesion	3	0.9615384615384616	0.03464432670054288	22339, 18016, 27205	283	19	18128	10.114190068811606	1.0	0.7524749322885791	44.550434267680615
GOTERM_BP_DIRECT	GO:0090201~negative regulation of release of cytochrome c from mitochondria	3	0.9615384615384616	0.03464432670054288	74143, 78688, 56295	283	19	18128	10.114190068811606	1.0	0.7524749322885791	44.550434267680615
GOTERM_BP_DIRECT	GO:0048255~mRNA stabilization	3	0.9615384615384616	0.03464432670054288	22339, 19317, 12006	283	19	18128	10.114190068811606	1.0	0.7524749322885791	44.550434267680615
GOTERM_BP_DIRECT	GO:0006810~transport	39	12.5	0.037045719102606955	14077, 74385, 66377, 13167, 76574, 68166, 77040, 22227, 238055, 56295, 53333, 16527, 67863, 223693, 57785, 20496, 20280, 12895, 74159, 11988, 18674, 73102, 20501, 11946, 53945, 19317, 67105, 238257, 68944, 19376, 101113, 22335, 19299, 193813, 74166, 242557, 11958, 68197, 73130	283	1819	18128	1.3733946932361005	1.0	0.7673950320898837	46.81280094928329
GOTERM_BP_DIRECT	GO:0007031~peroxisome organization	3	0.9615384615384616	0.0381059203225341	20280, 19302, 19299	283	20	18128	9.608480565371027	1.0	0.7689763981184328	47.78375082154486
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	5	1.6025641025641024	0.04203930101155934	13800, 21916, 170826, 53318, 12632	283	84	18128	3.8128891132424707	1.0	0.7944577842734882	51.24234713192467
GOTERM_BP_DIRECT	GO:0006936~muscle contraction	4	1.282051282051282	0.042714679604608626	22004, 21916, 66826, 17929	283	50	18128	5.124522968197879	1.0	0.7922742325906573	51.81408787839441
GOTERM_BP_DIRECT	GO:0008033~tRNA processing	5	1.6025641025641024	0.04518694633454772	68626, 66132, 215201, 319582, 52575	283	86	18128	3.724217273399622	1.0	0.8036070730457767	53.85366567731413
GOTERM_BP_DIRECT	GO:0035924~cellular response to vascular endothelial growth factor stimulus	3	0.9615384615384616	0.0454019232277121	15370, 22339, 18186	283	22	18128	8.734982332155479	1.0	0.798105168913275	54.0271277224293
GOTERM_BP_DIRECT	GO:1990845~adaptive thermogenesis	2	0.641025641025641	0.04594842553647815	19017, 22227	283	3	18128	42.70435806831566	1.0	0.7951066005557654	54.46533721930409
GOTERM_BP_DIRECT	GO:0019254~carnitine metabolic process, CoA-linked	2	0.641025641025641	0.04594842553647815	11364, 11363	283	3	18128	42.70435806831566	1.0	0.7951066005557654	54.46533721930409
GOTERM_BP_DIRECT	GO:0071073~positive regulation of phospholipid biosynthetic process	2	0.641025641025641	0.04594842553647815	14077, 18563	283	3	18128	42.70435806831566	1.0	0.7951066005557654	54.46533721930409
GOTERM_BP_DIRECT	GO:0007178~transmembrane receptor protein serine/threonine kinase signaling pathway	3	0.9615384615384616	0.04922700259295906	242083, 14563, 26940	283	23	18128	8.355200491626977	1.0	0.8109678446506882	57.01289150465807
GOTERM_BP_DIRECT	GO:0043401~steroid hormone mediated signaling pathway	4	1.282051282051282	0.049370117561665434	15370, 18124, 218772, 20183	283	53	18128	4.834455630375358	1.0	0.8053802764558563	57.1209838647031
GOTERM_BP_DIRECT	GO:0034614~cellular response to reactive oxygen species	3	0.9615384615384616	0.053164104129549576	22227, 170826, 22003	283	24	18128	8.007067137809187	1.0	0.822832952224153	59.895052428909125
GOTERM_BP_DIRECT	GO:0042474~middle ear morphogenesis	3	0.9615384615384616	0.053164104129549576	15399, 20472, 14451	283	24	18128	8.007067137809187	1.0	0.822832952224153	59.895052428909125
GOTERM_BP_DIRECT	GO:0048010~vascular endothelial growth factor receptor signaling pathway	3	0.9615384615384616	0.0572088445319243	17300, 22339, 18186	283	25	18128	7.68678445229682	1.0	0.8395367741173934	62.66614370673367
GOTERM_BP_DIRECT	GO:0046320~regulation of fatty acid oxidation	2	0.641025641025641	0.06079215210392297	14077, 27273	283	4	18128	32.02826855123675	1.0	0.851993813910252	64.9697287156541
GOTERM_BP_DIRECT	GO:1903298~negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	2	0.641025641025641	0.06079215210392297	78688, 12282	283	4	18128	32.02826855123675	1.0	0.851993813910252	64.9697287156541
GOTERM_BP_DIRECT	GO:0071376~cellular response to corticotropin-releasing hormone stimulus	2	0.641025641025641	0.06079215210392297	15370, 18124	283	4	18128	32.02826855123675	1.0	0.851993813910252	64.9697287156541
GOTERM_BP_DIRECT	GO:0033273~response to vitamin	2	0.641025641025641	0.06079215210392297	15288, 18618	283	4	18128	32.02826855123675	1.0	0.851993813910252	64.9697287156541
GOTERM_BP_DIRECT	GO:0045540~regulation of cholesterol biosynthetic process	2	0.641025641025641	0.06079215210392297	238055, 19302	283	4	18128	32.02826855123675	1.0	0.851993813910252	64.9697287156541
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	3	0.9615384615384616	0.06135694891339657	230721, 52502, 75553	283	26	18128	7.39113889643925	1.0	0.849295147936009	65.32038715203115
GOTERM_BP_DIRECT	GO:2001243~negative regulation of intrinsic apoptotic signaling pathway	3	0.9615384615384616	0.06560424848950733	74143, 78688, 64209	283	27	18128	7.1173930113859445	1.0	0.8633619200789963	67.85357209704993
GOTERM_BP_DIRECT	GO:0042476~odontogenesis	3	0.9615384615384616	0.06560424848950733	18511, 12006, 14451	283	27	18128	7.1173930113859445	1.0	0.8633619200789963	67.85357209704993
GOTERM_BP_DIRECT	GO:0007568~aging	7	2.2435897435897436	0.06784570672044948	74142, 20280, 19017, 13198, 13382, 238871, 13076	283	184	18128	2.4369334767245348	1.0	0.8677947322267311	69.11924985195688
GOTERM_BP_DIRECT	GO:0007399~nervous system development	11	3.5256410256410255	0.06960223268767037	29811, 22339, 13800, 78286, 108699, 238055, 18186, 13803, 19302, 66993, 228662	283	376	18128	1.873994436508533	1.0	0.8700516840915917	70.07819671035418
GOTERM_BP_DIRECT	GO:0008045~motor neuron axon guidance	3	0.9615384615384616	0.06994667834725296	15399, 108699, 18186	283	28	18128	6.863200403836446	1.0	0.8666940067121827	70.26292720647658
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	3	0.9615384615384616	0.07438027524090748	18597, 67834, 20916	283	29	18128	6.626538320945534	1.0	0.8788669222464425	72.54698819326558
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	4	1.282051282051282	0.07489261532484548	71785, 19017, 54611, 15901	283	63	18128	4.067081720791968	1.0	0.8763070011909558	72.80002819679366
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	4	1.282051282051282	0.07489261532484548	17300, 18029, 12349, 18016	283	63	18128	4.067081720791968	1.0	0.8763070011909558	72.80002819679366
GOTERM_BP_DIRECT	GO:0042775~mitochondrial ATP synthesis coupled electron transport	2	0.641025641025641	0.07540573702470892	66826, 12850	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0001561~fatty acid alpha-oxidation	2	0.641025641025641	0.07540573702470892	16922, 26458	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0006086~acetyl-CoA biosynthetic process from pyruvate	2	0.641025641025641	0.07540573702470892	18597, 13382	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0007007~inner mitochondrial membrane organization	2	0.641025641025641	0.07540573702470892	74143, 66826	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0046903~secretion	2	0.641025641025641	0.07540573702470892	12349, 96979	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0003374~dynamin polymerization involved in mitochondrial fission	2	0.641025641025641	0.07540573702470892	74143, 74006	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0071870~cellular response to catecholamine stimulus	2	0.641025641025641	0.07540573702470892	18124, 14683	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0060948~cardiac vascular smooth muscle cell development	2	0.641025641025641	0.07540573702470892	22339, 17130	283	5	18128	25.6226148409894	1.0	0.8737848374660271	73.05125513978945
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	4	1.282051282051282	0.08644418702625471	18570, 15370, 22339, 14066	283	67	18128	3.8242708717894627	1.0	0.9044128321493229	77.95552003901334
GOTERM_BP_DIRECT	GO:1903026~negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	2	0.641025641025641	0.08979273598183743	13198, 15901	283	6	18128	21.35217903415783	1.0	0.90961414007045	79.26866592449183
GOTERM_BP_DIRECT	GO:0060978~angiogenesis involved in coronary vascular morphogenesis	2	0.641025641025641	0.08979273598183743	22339, 18186	283	6	18128	21.35217903415783	1.0	0.90961414007045	79.26866592449183
GOTERM_BP_DIRECT	GO:0006777~Mo-molybdopterin cofactor biosynthetic process	2	0.641025641025641	0.08979273598183743	17434, 18041	283	6	18128	21.35217903415783	1.0	0.90961414007045	79.26866592449183
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	6	1.9230769230769231	0.09288340821460633	53376, 84092, 59025, 26441, 26572, 64209	283	154	18128	2.495709237758708	1.0	0.9137955596015783	80.41509298888055
GOTERM_BP_DIRECT	GO:0050873~brown fat cell differentiation	3	0.9615384615384616	0.09778389932236205	13592, 22227, 19735	283	34	18128	5.652047391394721	1.0	0.921668456420179	82.11142863047166
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	4	1.282051282051282	0.09869761516518093	71147, 223722, 96979, 19299	283	71	18128	3.6088189916886475	1.0	0.9205252276835378	82.4120251765068
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	4	1.282051282051282	0.09869761516518093	18570, 83945, 112407, 14066	283	71	18128	3.6088189916886475	1.0	0.9205252276835378	82.4120251765068
